Date (String),Temperature Sampled Low (°F),Temperature Sampled High (°F),Dew Point Sampled Low (°F),Dew Point Sampled High (°F),Wind Speed Min (mph),Wind Speed Max (mph),Precipitation (in),Pressure Altimeter Min (in Hg),Pressure Altimeter Max (in Hg)
1999-10-21,44.06,69.98,17.06,24.98,0.0,17.26,0.0,30.24,30.34
1999-10-22,41.0,69.98,17.96,24.08,3.45,14.96,0.0,30.27,30.38
1999-10-23,39.02,71.06,21.02,28.94,0.0,14.96,0.0,30.23,30.33
1999-10-24,42.08,78.98,1.94,28.94,0.0,17.26,0.0,30.11,30.22
1999-10-25,42.98,71.96,12.2,19.94,0.0,17.26,0.0,30.19,30.34
1999-10-26,48.02,80.06,8.96,15.98,10.36,16.11,0.0,30.03,30.22
1999-10-27,33.98,75.02,12.92,26.96,0.0,29.92,0.0,29.99,30.36
1999-10-28,30.02,62.96,23.0,33.08,0.0,10.36,0.0,29.8,30.33
1999-10-29,35.96,53.06,17.06,39.02,5.75,29.92,0.03,29.8,30.26
1999-10-30,24.98,60.08,10.94,23.0,0.0,11.51,0.0,30.27,30.41
1999-10-31,30.92,75.92,15.98,24.08,4.6,13.81,0.0,30.13,30.4
1999-11-01,24.08,48.92,5.0,24.08,0.0,20.71,0.0,30.16,30.64
1999-11-02,15.08,66.02,-7.06,15.8,0.0,14.96,0.0,30.08,30.54
1999-11-03,33.08,66.02,6.08,14.0,0.0,17.26,0.0,30.07,30.21
1999-11-04,44.96,75.2,6.08,15.08,0.0,17.26,0.0,30.0,30.1
1999-11-05,30.02,64.94,12.02,24.08,0.0,13.81,0.0,30.12,30.35
1999-11-06,30.02,73.94,10.04,21.02,3.45,13.81,0.0,30.3,30.44
1999-11-07,41.0,77.0,3.92,15.08,3.45,17.26,0.0,30.12,30.41
1999-11-08,46.94,73.94,10.94,15.98,3.45,14.96,0.0,29.94,30.1
1999-11-09,37.94,66.02,17.06,24.08,3.45,12.66,0.0,29.95,30.2
1999-11-10,33.08,71.96,10.04,24.98,3.45,16.11,0.0,30.12,30.19
1999-11-11,39.02,69.08,8.96,19.94,4.6,14.96,0.0,30.18,30.4
1999-11-12,37.94,71.96,8.96,17.06,0.0,16.11,0.0,30.23,30.37
1999-11-13,46.04,75.02,1.94,8.96,0.0,17.26,0.0,30.21,30.34
1999-11-14,42.98,71.06,6.08,15.08,0.0,13.81,0.0,30.32,30.41
1999-11-15,39.02,73.94,8.96,15.98,0.0,13.81,0.0,30.16,30.32
1999-11-16,44.06,73.04,6.98,12.02,0.0,16.11,0.0,29.97,30.15
1999-11-17,42.98,75.02,10.04,23.0,5.75,23.02,0.0,29.58,29.96
1999-11-18,26.06,55.4,8.06,26.96,3.45,35.67,0.0,29.6,30.14
1999-11-19,21.92,60.98,3.92,12.02,3.45,13.81,0.0,29.99,30.21
1999-11-20,42.08,62.06,6.08,24.98,4.6,16.11,0.0,29.78,29.96
1999-11-21,24.08,48.02,12.2,30.92,0.0,18.41,0.11,29.74,29.9
1999-11-22,26.06,30.2,21.92,30.2,0.0,13.81,0.36,29.86,30.14
1999-11-23,17.96,30.02,12.02,23.0,0.0,13.81,0.0,30.14,30.25
1999-11-24,14.0,33.08,6.98,19.04,4.6,16.11,0.0,30.07,30.29
1999-11-25,24.98,50.0,10.94,28.4,6.9,28.77,0.0,29.81,30.04
1999-11-26,35.06,64.04,19.94,30.92,3.45,25.32,0.0,29.75,29.9
1999-11-27,30.92,51.98,21.02,35.96,0.0,14.96,0.0,29.91,30.21
1999-11-28,28.94,60.08,23.0,33.08,0.0,13.81,0.0,30.22,30.51
1999-11-29,24.98,57.02,23.0,33.98,0.0,12.66,0.0,30.38,30.54
1999-11-30,44.96,64.94,15.08,30.92,0.0,17.26,0.0,30.04,30.35
1999-12-01,37.04,64.94,8.96,30.02,4.6,14.96,0.0,29.74,30.03
1999-12-02,26.96,48.02,19.94,26.06,0.0,12.66,0.0,29.6,29.89
1999-12-03,26.6,32.0,24.08,30.2,0.0,26.47,0.17,29.6,30.23
1999-12-04,15.08,32.0,6.08,24.98,0.0,20.71,0.01,30.23,30.37
1999-12-05,17.96,39.92,6.98,24.08,4.6,20.71,0.0,30.01,30.23
1999-12-06,23.0,44.06,10.04,23.0,0.0,16.11,0.0,29.83,30.0
1999-12-07,23.0,46.04,15.08,26.06,4.6,20.71,0.0,29.68,29.92
1999-12-08,19.04,30.92,15.08,24.98,4.6,13.81,0.04,29.92,30.26
1999-12-09,14.0,33.98,6.08,21.2,3.45,18.41,0.0,29.98,30.23
1999-12-10,19.04,39.02,10.04,19.04,0.0,9.21,0.0,29.81,29.97
1999-12-11,23.0,33.98,12.02,21.02,0.0,13.81,0.0,29.92,30.02
1999-12-12,24.08,41.0,10.94,21.02,4.6,10.36,0.0,29.96,30.17
1999-12-13,28.94,46.94,12.92,24.08,0.0,21.86,0.0,29.58,29.93
1999-12-14,23.0,33.98,-11.2,15.08,14.96,33.37,0.0,29.73,30.12
1999-12-15,21.02,42.08,1.4,17.06,8.06,25.32,0.0,29.99,30.11
1999-12-16,33.08,53.96,15.98,24.98,6.9,26.47,0.0,29.91,30.01
1999-12-17,24.08,42.98,19.94,30.92,0.0,31.07,0.0,29.93,30.28
1999-12-18,24.98,53.6,10.94,26.06,0.0,29.92,0.0,29.67,30.13
1999-12-19,15.8,33.08,8.96,19.94,3.45,25.32,0.0,29.79,30.05
1999-12-20,12.92,30.92,8.96,19.04,0.0,13.81,0.0,29.95,30.14
1999-12-21,14.0,30.2,8.06,26.6,0.0,18.41,0.06,29.91,30.24
1999-12-22,12.02,37.04,8.06,19.94,0.0,17.26,0.0,30.09,30.35
1999-12-23,28.04,51.08,17.06,24.98,3.45,17.26,0.0,30.33,30.56
1999-12-24,32.0,55.04,17.96,23.0,0.0,16.11,0.0,30.49,30.58
1999-12-25,30.92,53.96,15.08,19.94,3.45,14.96,0.0,30.47,30.56
1999-12-26,26.06,50.0,15.98,21.92,0.0,14.96,0.0,30.32,30.59
1999-12-27,28.04,48.92,14.0,24.08,3.45,25.32,0.0,30.34,30.47
1999-12-28,33.08,62.06,15.08,21.02,0.0,17.26,0.0,30.06,30.31
1999-12-29,26.96,62.06,12.02,19.04,3.45,14.96,0.0,29.82,30.03
1999-12-30,21.92,53.96,10.94,19.04,3.45,13.81,0.0,29.92,30.08
1999-12-31,28.04,57.02,6.08,17.96,0.0,14.99,0.0,29.78,30.03
2000-01-01,26.96,51.08,10.94,28.94,0.0,11.51,0.0,29.54,29.78
2000-01-02,17.96,42.08,15.08,23.0,3.45,25.32,0.02,29.62,29.75
2000-01-03,10.04,28.04,-2.92,21.2,4.6,26.47,0.04,29.75,30.21
2000-01-04,15.8,46.94,-0.94,21.02,4.6,18.41,0.0,29.78,30.17
2000-01-05,19.94,42.08,-0.04,19.94,0.0,21.86,0.0,29.8,30.15
2000-01-06,17.96,37.94,-5.08,10.04,4.6,16.11,0.0,30.15,30.29
2000-01-07,21.92,46.04,3.2,14.0,3.45,13.81,0.0,30.01,30.22
2000-01-08,24.8,48.02,3.92,15.08,4.6,28.77,0.0,29.64,29.99
2000-01-09,26.96,41.0,-0.04,12.92,0.0,36.82,0.0,29.61,29.75
2000-01-10,17.96,46.04,12.02,21.92,0.0,25.32,0.0,29.56,29.84
2000-01-11,17.06,64.04,6.08,26.06,0.0,31.07,0.0,29.66,29.76
2000-01-12,24.98,53.6,12.02,24.8,0.0,27.62,0.0,29.66,30.28
2000-01-13,23.0,44.06,15.98,19.94,0.0,18.41,0.0,30.27,30.44
2000-01-14,28.94,62.06,3.92,17.06,0.0,17.26,0.0,30.1,30.3
2000-01-15,26.6,62.06,6.08,17.96,0.0,13.81,0.0,30.09,30.2
2000-01-16,23.0,46.94,14.0,24.08,0.0,13.81,0.0,30.07,30.27
2000-01-17,39.02,64.4,23.0,28.04,3.45,13.81,0.0,30.1,30.19
2000-01-18,30.92,51.98,24.08,30.92,0.0,14.96,0.0,29.88,30.27
2000-01-19,21.02,55.04,14.0,32.0,0.0,31.07,0.0,29.84,30.17
2000-01-20,21.02,57.02,14.0,23.0,0.0,12.66,0.0,29.95,30.11
2000-01-21,30.02,55.04,12.92,24.08,0.0,14.96,0.0,29.66,29.94
2000-01-22,21.02,46.94,6.98,24.08,4.6,31.07,0.0,29.82,29.97
2000-01-23,21.02,41.0,5.0,12.92,3.36,16.11,0.0,29.96,30.11
2000-01-24,23.0,53.96,3.02,19.94,4.6,18.41,0.0,29.95,30.23
2000-01-25,21.02,30.92,15.08,19.04,0.0,9.21,0.0,29.86,30.22
2000-01-26,21.92,39.02,17.96,30.92,0.0,9.21,0.07,29.8,29.93
2000-01-27,21.2,30.92,21.02,26.96,0.0,9.21,0.09,29.92,30.14
2000-01-28,14.0,28.94,6.98,21.92,0.0,12.66,0.02,30.1,30.19
2000-01-29,3.92,28.04,1.04,17.06,0.0,11.51,0.0,30.1,30.15
2000-01-30,10.04,35.96,1.94,17.06,0.0,16.11,0.0,30.03,30.12
2000-01-31,15.98,41.0,3.92,14.0,0.0,14.96,0.0,29.96,30.15
2000-02-01,19.04,46.04,6.98,21.92,6.9,17.26,0.0,30.17,30.27
2000-02-02,33.08,60.08,1.94,21.02,8.06,16.11,0.0,30.16,30.25
2000-02-03,24.08,53.96,1.94,24.08,4.6,20.71,0.0,30.14,30.47
2000-02-04,19.4,39.92,8.06,23.0,0.0,14.96,0.0,30.17,30.47
2000-02-05,23.0,55.94,12.02,24.08,0.0,12.66,0.0,30.03,30.15
2000-02-06,32.0,57.92,10.94,21.02,3.45,17.26,0.0,30.13,30.37
2000-02-07,23.0,53.06,15.98,26.6,0.0,16.11,0.0,30.34,30.44
2000-02-08,33.98,60.98,-0.04,15.98,0.0,18.41,0.0,30.07,30.32
2000-02-09,35.06,55.94,8.96,24.08,0.0,26.47,0.0,29.83,30.06
2000-02-10,26.96,48.02,19.04,28.4,4.6,17.26,0.0,29.81,29.92
2000-02-11,19.04,30.2,17.06,24.98,0.0,14.96,0.0,29.8,29.92
2000-02-12,14.0,37.04,12.2,24.98,0.0,12.66,0.0,29.57,29.77
2000-02-13,21.02,48.92,6.98,26.6,3.45,27.62,0.0,29.66,29.78
2000-02-14,28.04,64.04,12.02,28.04,3.45,19.56,0.0,29.73,29.82
2000-02-15,28.04,55.04,3.02,28.94,5.75,40.28,0.0,29.74,30.17
2000-02-16,24.08,57.02,12.92,19.94,0.0,16.11,0.0,29.85,30.17
2000-02-17,19.04,35.96,17.96,24.98,5.75,17.26,0.09,29.75,30.0
2000-02-18,15.98,33.98,14.0,24.08,3.45,13.81,0.0,30.01,30.17
2000-02-19,15.98,48.92,12.02,24.98,0.0,13.81,0.0,30.17,30.28
2000-02-20,19.94,57.92,10.04,28.94,0.0,14.96,0.0,30.04,30.26
2000-02-21,33.08,66.02,17.06,24.08,3.45,14.96,0.0,29.9,30.03
2000-02-22,35.06,59.0,21.02,37.94,5.75,27.62,0.14,29.77,29.93
2000-02-23,35.96,59.0,24.08,37.4,0.0,18.41,0.0,29.78,29.93
2000-02-24,33.98,62.06,17.96,28.04,3.45,21.86,0.0,29.44,29.77
2000-02-25,30.02,44.96,-0.94,26.96,0.0,26.47,0.0,29.44,29.76
2000-02-26,23.0,51.08,-7.06,12.92,4.6,24.17,0.0,29.78,30.09
2000-02-27,24.08,64.04,12.02,19.04,0.0,24.17,0.0,29.83,30.12
2000-02-28,37.94,66.92,3.2,28.94,8.06,28.77,0.0,29.56,29.81
2000-02-29,30.92,53.96,15.08,28.04,4.6,18.41,0.0,29.77,30.02
2000-03-01,30.92,53.06,17.96,24.08,0.0,14.96,0.0,29.97,30.07
2000-03-02,30.02,37.94,21.92,33.08,0.0,13.81,0.1,29.93,30.15
2000-03-03,23.0,55.04,21.2,30.92,4.6,11.51,0.0,30.02,30.16
2000-03-04,32.0,66.92,15.98,28.04,0.0,13.81,0.0,29.8,30.01
2000-03-05,33.98,69.98,17.96,32.0,3.45,37.98,0.01,29.39,29.79
2000-03-06,35.96,64.04,12.02,23.0,5.75,25.32,0.0,29.59,29.81
2000-03-07,33.98,57.92,17.96,32.0,4.6,32.22,0.26,29.46,29.79
2000-03-08,26.06,55.04,10.94,30.2,4.6,27.62,0.0,29.48,30.05
2000-03-09,24.08,35.96,21.2,30.2,0.0,16.11,0.01,29.86,30.05
2000-03-10,26.6,42.98,19.94,30.2,0.0,25.32,0.0,29.95,30.3
2000-03-11,21.02,55.94,8.96,21.92,3.45,16.11,0.0,30.04,30.26
2000-03-12,28.04,46.04,19.04,24.98,0.0,12.75,0.0,30.06,30.17
2000-03-13,24.98,57.02,15.08,24.08,3.36,13.87,0.0,29.98,30.09
2000-03-14,26.06,57.92,14.0,26.96,3.45,24.17,0.0,29.82,30.1
2000-03-15,21.92,48.92,21.02,32.0,5.75,21.86,0.47,29.84,30.2
2000-03-16,14.0,35.96,14.0,28.94,3.45,10.36,0.01,29.97,30.2
2000-03-17,24.8,46.04,21.2,35.6,0.0,20.71,0.01,29.85,29.96
2000-03-18,24.08,42.08,17.06,28.94,4.6,28.77,0.06,29.94,30.18
2000-03-19,26.96,62.06,10.94,33.98,0.0,17.26,0.0,29.52,30.06
2000-03-20,26.06,39.2,21.2,30.02,4.6,27.62,0.23,29.5,30.13
2000-03-21,24.08,33.98,21.92,26.96,0.0,14.96,0.11,30.13,30.23
2000-03-22,24.8,44.96,24.08,35.96,0.0,12.66,0.0,30.03,30.26
2000-03-23,32.0,62.96,21.92,33.08,5.75,20.71,0.0,29.75,30.02
2000-03-24,32.0,59.0,23.0,35.6,4.6,18.41,0.0,29.87,30.12
2000-03-25,35.06,62.96,19.94,32.0,3.45,16.11,0.0,30.02,30.19
2000-03-26,39.92,62.06,24.98,30.02,3.45,21.86,0.0,29.98,30.05
2000-03-27,30.92,71.06,15.98,30.02,0.0,13.81,0.0,29.72,29.99
2000-03-28,35.06,66.2,24.08,30.02,0.0,26.47,0.0,29.52,29.73
2000-03-29,33.98,55.04,14.0,32.0,3.45,19.56,0.04,29.68,29.96
2000-03-30,30.02,37.04,28.94,33.8,6.9,21.86,0.25,29.94,30.23
2000-03-31,28.04,33.8,24.98,28.94,0.0,20.71,0.42,30.21,30.31
2000-04-01,24.98,42.08,15.98,26.96,4.6,17.26,0.0,29.89,30.22
2000-04-02,26.96,46.04,19.04,35.06,0.0,25.32,0.12,29.84,30.22
2000-04-03,19.04,41.0,15.08,24.98,0.0,17.26,0.0,30.12,30.33
2000-04-04,35.96,73.94,19.94,26.06,0.0,23.02,0.0,29.9,30.12
2000-04-05,42.08,75.02,19.94,35.06,5.75,28.77,0.0,29.79,29.89
2000-04-06,35.06,73.04,15.08,35.96,0.0,31.07,0.0,29.68,29.9
2000-04-07,24.08,55.04,8.96,28.4,5.75,31.07,0.0,29.8,30.44
2000-04-08,21.02,68.0,12.02,26.96,4.6,16.11,0.0,30.01,30.4
2000-04-09,39.92,75.92,17.96,30.92,3.45,19.56,0.0,29.69,30.0
2000-04-10,37.94,62.06,21.02,30.92,5.75,24.17,0.0,29.85,30.26
2000-04-11,32.0,60.08,26.6,33.98,5.75,24.17,0.0,30.15,30.32
2000-04-12,35.96,71.96,14.0,32.0,3.45,20.71,0.0,30.05,30.17
2000-04-13,50.0,73.04,17.96,28.04,4.6,14.96,0.0,29.85,30.09
2000-04-14,33.98,75.92,15.08,35.96,8.06,31.07,0.0,29.61,29.86
2000-04-15,26.06,33.8,24.8,28.4,0.0,12.66,0.04,29.79,30.0
2000-04-16,24.98,62.96,24.08,30.92,0.0,13.81,0.0,30.0,30.1
2000-04-17,39.02,75.92,21.02,35.06,0.0,23.02,0.0,29.88,30.08
2000-04-18,46.04,80.06,14.0,28.94,5.75,35.67,0.0,29.47,29.89
2000-04-19,39.02,55.4,10.94,32.0,6.9,21.86,0.11,29.63,30.09
2000-04-20,30.02,66.02,24.08,35.96,3.45,13.81,0.0,30.11,30.27
2000-04-21,39.02,73.94,23.0,32.0,0.0,13.81,0.0,29.92,30.22
2000-04-22,44.6,71.06,24.8,42.98,0.0,31.07,0.0,29.46,29.91
2000-04-23,46.94,62.96,37.04,46.04,0.0,21.86,0.07,29.75,30.01
2000-04-24,37.94,68.0,8.96,42.98,4.6,35.67,0.0,29.93,30.18
2000-04-25,26.96,68.0,19.04,28.94,0.0,14.96,0.0,30.1,30.27
2000-04-26,39.92,73.94,23.0,33.08,4.6,18.41,0.0,30.05,30.29
2000-04-27,35.96,64.94,26.06,33.98,0.0,11.51,0.0,30.2,30.32
2000-04-28,33.08,71.6,21.92,46.94,3.45,23.02,0.0,29.85,30.2
2000-04-29,37.94,80.6,23.0,44.06,3.45,39.13,0.24,29.69,30.15
2000-04-30,37.04,50.0,32.0,37.4,3.45,31.07,0.19,30.11,30.32
2000-05-01,37.04,62.96,26.06,37.94,0.0,11.51,0.0,30.1,30.25
2000-05-02,42.98,73.94,33.08,39.92,5.75,16.11,0.0,29.91,30.12
2000-05-03,48.02,75.92,33.98,44.96,4.6,18.41,0.0,29.93,30.02
2000-05-04,50.0,87.08,21.92,44.96,3.36,19.69,0.0,29.85,29.98
2000-05-05,53.96,89.06,17.06,44.06,3.45,18.41,0.0,29.7,29.89
2000-05-06,46.04,78.98,30.92,51.08,0.0,14.96,0.0,29.8,29.95
2000-05-07,53.06,82.04,26.06,51.08,3.45,27.62,0.0,29.67,29.87
2000-05-08,37.04,55.4,35.96,42.98,3.45,26.47,0.32,29.89,30.04
2000-05-09,33.08,69.08,26.06,42.08,3.45,14.96,0.0,29.76,30.01
2000-05-10,42.08,80.06,30.92,46.94,6.9,25.32,0.0,29.38,29.82
2000-05-11,39.92,66.02,21.02,44.6,10.36,21.86,0.0,29.37,29.87
2000-05-12,35.96,55.04,3.02,33.8,4.6,31.07,0.0,29.87,30.25
2000-05-13,24.08,64.04,10.04,24.08,0.0,11.51,0.0,30.09,30.29
2000-05-14,39.92,69.08,21.02,30.92,0.0,17.26,0.0,30.02,30.18
2000-05-15,39.92,82.94,19.04,35.06,0.0,12.66,0.0,29.89,30.03
2000-05-16,50.0,87.8,14.0,33.08,3.45,31.07,0.0,29.54,29.88
2000-05-17,37.4,64.04,15.98,51.8,5.75,39.13,1.76,29.4,29.94
2000-05-18,39.02,50.0,28.4,35.6,0.0,26.47,0.24,29.96,30.28
2000-05-19,39.2,66.02,30.02,41.0,0.0,12.66,0.0,30.09,30.24
2000-05-20,46.04,64.94,39.02,46.04,0.0,17.26,0.0,30.07,30.16
2000-05-21,44.06,75.02,33.08,44.96,3.45,13.81,0.0,30.05,30.13
2000-05-22,55.04,82.94,33.08,50.0,3.45,24.17,0.0,29.93,30.07
2000-05-23,59.0,89.06,39.02,50.0,5.75,23.02,0.0,29.81,29.93
2000-05-24,48.92,73.94,46.04,55.4,0.0,34.52,0.25,29.91,30.04
2000-05-25,48.2,73.94,46.4,57.92,3.45,35.67,0.05,29.74,29.97
2000-05-26,50.0,73.04,35.96,51.08,0.0,19.56,0.0,29.73,30.0
2000-05-27,42.98,75.92,32.0,48.02,0.0,17.26,0.0,30.01,30.15
2000-05-28,51.08,87.98,37.04,51.98,3.45,24.17,0.0,29.95,30.12
2000-05-29,53.06,91.4,37.04,53.06,3.45,17.26,0.0,29.78,30.04
2000-05-30,53.06,73.94,35.06,55.4,3.45,19.56,0.0,29.8,30.01
2000-05-31,51.8,82.94,50.0,59.0,0.0,24.17,0.0,29.8,30.0
2000-06-01,42.98,69.98,26.06,51.98,4.6,24.17,0.0,29.99,30.34
2000-06-02,46.04,75.02,37.94,50.0,0.0,19.56,0.0,30.16,30.33
2000-06-03,53.06,87.98,28.94,50.0,0.0,18.41,0.0,30.05,30.17
2000-06-04,55.04,73.04,39.92,51.98,4.6,17.26,0.0,30.18,30.38
2000-06-05,46.94,82.04,39.92,51.08,4.6,19.56,0.0,30.1,30.33
2000-06-06,55.04,93.02,28.04,46.94,3.45,14.96,0.0,30.04,30.12
2000-06-07,62.96,93.92,24.08,37.94,0.0,18.41,0.0,29.97,30.13
2000-06-08,57.02,93.92,30.02,39.92,0.0,29.92,0.0,29.69,29.96
2000-06-09,57.02,89.6,30.02,51.08,3.45,23.02,0.0,29.62,29.85
2000-06-10,44.06,82.94,33.98,48.92,4.6,25.32,0.01,29.88,30.1
2000-06-11,53.96,84.02,24.08,48.92,0.0,25.32,0.04,29.98,30.08
2000-06-12,57.02,91.04,21.92,44.96,3.45,19.56,0.0,29.86,30.08
2000-06-13,53.06,82.4,19.94,42.98,0.0,33.37,0.0,29.83,30.17
2000-06-14,44.96,78.98,33.08,41.0,0.0,16.11,0.0,29.96,30.16
2000-06-15,51.98,89.06,30.92,46.4,3.45,33.37,0.0,29.69,29.96
2000-06-16,44.96,53.06,35.96,44.06,0.0,13.81,0.14,29.96,30.22
2000-06-17,42.98,62.96,39.92,44.06,0.0,13.81,0.25,30.13,30.29
2000-06-18,46.04,86.0,30.02,48.02,0.0,17.26,0.0,29.96,30.15
2000-06-19,55.04,82.04,37.94,48.92,4.6,37.98,0.0,29.86,29.96
2000-06-20,53.06,80.96,24.98,44.96,0.0,23.02,0.0,29.94,30.18
2000-06-21,41.0,82.04,30.92,39.92,0.0,12.66,0.0,30.05,30.18
2000-06-22,57.02,93.02,30.02,46.94,3.45,20.71,0.0,29.92,30.09
2000-06-23,57.02,89.96,28.4,48.02,4.6,14.96,0.0,29.93,30.03
2000-06-24,53.96,89.96,33.98,42.08,4.6,21.86,0.0,30.02,30.07
2000-06-25,57.02,82.94,41.0,57.02,0.0,19.56,0.1,30.04,30.33
2000-06-26,53.06,64.94,48.2,55.4,0.0,18.41,0.25,30.23,30.34
2000-06-27,51.08,73.94,46.94,55.94,0.0,25.32,0.0,30.13,30.3
2000-06-28,53.06,71.96,48.02,53.6,0.0,16.11,0.0,30.2,30.33
2000-06-29,55.4,91.94,30.02,51.98,0.0,20.71,0.0,29.96,30.17
2000-06-30,59.0,89.06,39.92,51.08,4.6,23.02,0.0,29.98,30.15
2000-07-01,62.06,89.96,37.04,44.96,3.45,26.47,0.0,29.95,30.02
2000-07-02,60.98,91.04,35.96,53.06,3.45,25.32,0.0,30.0,30.06
2000-07-03,66.02,91.04,37.94,53.96,0.0,24.17,0.0,29.86,30.03
2000-07-04,64.04,95.0,21.02,48.92,0.0,17.26,0.01,29.91,30.01
2000-07-05,62.6,91.94,32.0,62.96,0.0,17.26,0.0,29.95,30.12
2000-07-06,64.04,100.04,30.02,62.06,3.45,13.81,0.0,29.91,30.05
2000-07-07,69.08,96.98,35.06,55.4,3.45,27.62,0.07,29.95,30.08
2000-07-08,62.96,93.92,37.94,53.96,3.45,18.41,0.0,30.02,30.07
2000-07-09,66.92,89.96,44.96,60.08,0.0,28.77,0.01,29.99,30.09
2000-07-10,60.98,91.94,44.96,64.04,0.0,28.77,0.15,29.98,30.12
2000-07-11,60.08,93.02,39.92,59.0,0.0,23.02,0.0,30.08,30.2
2000-07-12,62.96,87.98,50.0,60.08,0.0,21.86,0.14,30.19,30.32
2000-07-13,60.08,93.02,44.06,60.08,0.0,18.41,0.23,30.19,30.31
2000-07-14,62.96,98.06,44.96,57.02,0.0,20.71,0.0,30.11,30.24
2000-07-15,69.08,96.98,44.6,59.0,4.6,25.32,0.03,30.02,30.11
2000-07-16,62.06,79.88,51.98,62.6,0.0,23.02,0.32,30.06,30.26
2000-07-17,60.8,75.92,59.0,64.4,0.0,16.11,0.38,30.13,30.26
2000-07-18,60.98,91.04,46.04,57.02,4.6,16.11,0.0,30.12,30.22
2000-07-19,57.02,89.96,39.02,55.94,0.0,19.56,0.0,30.14,30.33
2000-07-20,60.08,86.0,48.92,60.98,3.45,28.77,0.0,30.09,30.24
2000-07-21,57.02,87.98,39.02,57.02,3.45,21.86,0.0,30.06,30.23
2000-07-22,59.0,87.08,44.06,57.92,0.0,18.41,0.0,30.21,30.28
2000-07-23,60.98,96.08,24.98,53.06,4.6,21.86,0.0,30.13,30.26
2000-07-24,69.98,96.98,33.08,46.4,3.45,26.47,0.0,30.06,30.16
2000-07-25,62.96,91.94,35.06,46.94,0.0,14.96,0.0,30.06,30.16
2000-07-26,71.06,91.94,39.02,50.0,5.75,27.62,0.0,30.05,30.14
2000-07-27,64.04,89.96,42.98,53.96,0.0,25.32,0.08,30.11,30.17
2000-07-28,57.92,89.06,48.02,55.04,0.0,20.71,0.0,30.19,30.27
2000-07-29,62.06,91.4,37.94,53.06,0.0,19.56,0.0,30.19,30.26
2000-07-30,62.06,89.06,37.94,51.98,3.45,14.96,0.0,30.21,30.29
2000-07-31,53.06,89.96,33.98,51.08,3.36,12.75,0.0,30.21,30.29
2000-08-01,66.92,96.08,35.06,46.94,4.6,23.02,0.0,30.1,30.24
2000-08-02,64.04,95.0,42.08,48.92,0.0,28.77,0.0,30.04,30.19
2000-08-03,62.96,93.92,42.8,57.92,0.0,26.47,0.13,30.1,30.19
2000-08-04,62.96,89.06,48.02,57.2,4.6,19.56,0.0,30.11,30.18
2000-08-05,62.96,93.02,41.0,57.02,0.0,34.52,0.0,30.04,30.15
2000-08-06,55.94,91.04,41.0,53.6,3.45,27.62,0.0,30.01,30.16
2000-08-07,66.02,95.0,28.04,48.02,3.45,23.02,0.0,29.98,30.06
2000-08-08,68.0,96.08,30.02,39.92,0.0,13.87,0.0,30.02,30.12
2000-08-09,62.06,98.06,30.92,53.96,0.0,20.71,0.0,30.1,30.21
2000-08-10,55.94,89.96,48.02,53.96,0.0,12.66,0.0,30.11,30.21
2000-08-11,64.94,96.08,41.0,55.94,4.6,24.17,0.0,30.07,30.15
2000-08-12,66.92,82.94,46.94,55.04,0.0,20.71,0.0,30.08,30.27
2000-08-13,60.08,91.94,46.04,55.4,0.0,24.17,0.0,30.02,30.2
2000-08-14,66.02,96.98,26.06,53.06,3.45,23.02,0.0,30.04,30.19
2000-08-15,62.6,91.94,41.0,60.8,3.45,21.86,0.06,30.18,30.3
2000-08-16,62.06,91.4,46.04,62.06,3.45,27.62,0.25,30.17,30.31
2000-08-17,59.0,78.08,51.98,60.8,3.45,31.07,1.45,30.25,30.38
2000-08-18,55.4,73.94,53.6,62.6,0.0,17.26,0.0,30.1,30.3
2000-08-19,60.98,87.08,42.98,57.02,3.45,12.66,0.0,30.09,30.15
2000-08-20,60.08,87.08,44.06,53.06,3.45,18.41,0.0,30.09,30.16
2000-08-21,57.02,75.02,46.04,53.06,4.6,28.77,0.0,30.13,30.32
2000-08-22,57.02,87.08,39.02,53.96,0.0,21.86,0.0,30.15,30.31
2000-08-23,53.96,86.0,37.04,53.96,0.0,11.51,0.0,30.26,30.34
2000-08-24,59.0,89.96,42.08,48.92,0.0,13.81,0.0,30.22,30.33
2000-08-25,64.04,89.96,46.04,55.04,5.75,18.41,0.0,30.18,30.27
2000-08-26,59.0,86.0,46.04,57.2,3.45,31.07,0.06,30.01,30.2
2000-08-27,55.94,87.98,46.04,59.0,0.0,20.71,0.01,29.96,30.07
2000-08-28,60.98,87.08,44.6,59.0,0.0,25.32,0.3,30.01,30.27
2000-08-29,59.0,84.02,51.98,60.8,0.0,20.71,0.13,30.04,30.27
2000-08-30,60.08,84.02,48.02,57.02,3.45,21.86,0.05,29.89,30.04
2000-08-31,53.96,64.94,48.02,57.92,0.0,19.56,0.24,30.04,30.13
2000-09-01,55.04,80.06,50.0,60.08,3.45,14.96,0.04,29.98,30.12
2000-09-02,53.96,80.96,39.02,53.06,0.0,14.96,0.0,30.02,30.13
2000-09-03,55.94,82.94,35.96,48.92,4.6,21.86,0.0,30.06,30.16
2000-09-04,55.94,89.96,37.04,53.96,0.0,25.32,0.03,30.08,30.2
2000-09-05,57.92,93.02,42.98,59.0,0.0,29.92,0.09,30.0,30.2
2000-09-06,57.02,87.98,37.04,55.04,0.0,25.32,0.0,30.03,30.23
